text,label
Kerem bey olacak piç kurusu sayende gunun butun stresını atacagım aklıma gelmezdı her dil uzattıgın kadını anan gıbımı sandın sen,1
"Beyin gidince ,bu amk manyakları beyinsiz kalıp ortalığa saçıldı..",1
"Batıya aşık bilim bilim diye köpekleşen faydasız mahluklar, siz öyle alçak insanlarsınız ki özgürlük adı altında lgbt li ibneleri savunurken göreceksiniz 10yıl sonra pedofiliye özgürlük diyecek kadar kansız şerefsiz arsız namussuz sapık olacaksınız, ama izin vermicez #Epstein",1
necati'nin yerine bu adam alınmış olsaydı kesin şampiyonduk. necati'ye ibnelik olsun diye yazmıyorum ama webo bariz götürürdü bizi. yeri gelmişken; ben o barosunda ... neyse. niye ? dersiniz şimdi siz. bu formsuzun saçma sapan futbolu yüzünden getirildi necati.,0
Man Adası davasında Cehape lideri kilicdarogluk’a 359 bin Tl tazminata Mahkum etti.,0
Bi siktir git sendeki beyni kuşa taksak ters uçar yeminle gerçi sende beyinde yoktur şimdi kuşa takacak tamamen silahsizsin beyinsiz onun adı yekel değil heykel yazma özürlü çakma milliyetci,1
"tuhaf entryler görüyorum. aslında git deyince gitme, ordan elini çek deyince aşağıya in filan. garipsiniz ne diyebilirim. umarım karşınıza kadın çıkarda hayal dünyanız biraz genişler.",0
"eray hainsin, şerefsizsin adisin ibnesin lgbt eray siktir git",1
"şu sokağa çıkan akitlerin 2-3 tanesini vurulsun bakalım dışarı çıkabiliyorlar mı? bir de ellerinde ""türk""bayrağı, hey allahım.",0
benim için survivor izlemektir. yarışmacıları tanimamaktan ve bu konudaki magazin haberlerine fransız kalmaktan ayrıca gurur duyuyorum*.,0
"Deprem Seferberlik Planımızı hayata geçiriyoruz. İstanbul’daki acil durum toplanma ve geçici barınma alanlarını tespit ettik, deprem parklarını da hazırlıyoruz. Haritamızdan toplanma ve barınma alanlarının bilgisine ulaşabilirsiniz. ",0
birden diğer eşimi bulmuşum gibi beni çarpan kadın.bir şekilde geçmişlerimiz de aynı çıkıyor ufak detaylarımız da. sohbetleri tatlı kılan aşk arkadaşı.,0
"hakki bullet nickli yazarın bütün amacının ekşi sözlük'te kimin oktay sinanoğlu hakkında ne kadar bilgi sahibi olduğunu öğrenmek adına milleti dürtüklemek olduğunu düşünüyorum. zira oturup ""cahil değil zırcahil bir adam kendisi"" demiş.",0
Ulan alkol sigara icmezsiniz arabaya binmez yakıt alamazsınız memelekete zerre kadar faydaniz yok bide bizim vergiler edebiyatı yapıyorsunuz. Kudur amına koduğumun kahpesi sana klasik müzik de dinletecegiz,1
Ya lafa bak yazdığı şeye bak herkese saygı duymak zorundasın amk algıya bak seviyesinin altındaymış niye saygı duyucakmış beyinsiz,1
4 yıl oku.sonra kpss çalış saçın başın dökülsün.tüm yaz herkes tatil yaparken sen o sıcakta sınava hazırlan sonra doğunun bilmem ne köyüne git hizmet et aileni arkadaşlarını arkada bırak.tüm derslerde ayakta ders anlat.materyal hazırla sınav kağıdı hazırla evde kendini geliştirmek için video izle.akşam eve gelince pestilin çıksın çogu aksam evden dışarı adımını atama yorgunluktan sonra da biri gelsin öğrötmönlör yazın da çölüşsün desin. he canım he.,0
Sorun bakalım siz bu kaşara kaç tane yarak alabliyomuş amk kaşarı yaa,1
"""bundanı olmak"" diye bir ifade türkçede yoktur, dil kurallarına göre de olmaz. o anlamın dil ile ifadesi ""bundan benim de olsun"" veya ""bundan bir tane de benim olsun""dur.",0
Gider düşürmek yerine hedeflenen geliri sürrealist noktaya çekmek Türk futbol yöneticilerinin en büyük sorunu. Tesadüfler olmadıkça da asla bu hedeflenen mali gelir elde edilmiyor ve neticesi süreklilik vaad eden mali darboğaz.,0
amaç birine en yeni ev iyi eşyalar aldırma hakkı elde etmek değildir. aynı zamanda kendine bir ev kurup içine sevişilebilir hizmetçi tutmak da değildir amaç.,0
Vayt ne diyor bu vatan hayini gevur kafir içimizdeki hayin vatan bayrak düşmanı,1
ezelin annesi kör meliha koklayarak karnıyarık yapıyor bu amına kodumun diaby'si on saniye boyunca ofsayttan çıkamıyor,1
fb'a bodrum bodrum adında bi fotoalbum gelir mi,0
"istanbulun karmaşası, ankaranın sıkıcılığından sonra izmir istersen sessiz bir çay bahçesinde güneşe doğru bir demli çay, istersen sevdiğin müzik eşliğinde bir barda ayışığında bir yudum biradır.",0
"honolulu'da bile başarısız olacak bir tertip. haliyle rahatça savuşturuldu. ne çekiyorsa bu subaylar, ne yaşıyorlarsa kendi içlerinde artık ..",0
Şu amına koduğumun telefonlarını maç esnasında kullanmayın. Hatıra fotoğrafını çektirip bırakın. Statta iyi ki tribüncü kesim var yoksa ses çıkmayacak.,1
Taekookers gene kör gene beyinsiz amk Allah belanızı versin,1
"hadi ordan kalemi satılık sözde gazeteci seni. Sen Necmettin Erbakan,ın kesip attığı tırnak olamazsın..",1
"benimdir. hep ben oldum bu. sosyal medyada ""ilişkisi var"" diye belirtmişsem de hiç fotoğraf kullanmadım. kimse bilsin istemedim, kimseye ilişkim hakkında konuşmak istemedim.",0
neyse uzun süredir yazdığım hatunu arama vesilesi oldu iyi oldu. korktun mu geleyim mi dedim. gel dedi!**,0
Bir gün bir çocuk eve gelmiş kimse yok. Açmış bakmış dolabı şeker sanmış ilacı. Bu çocuk tam bir beyinsiz amk,1
paralel evren demişiz amına koduğumun sıfatsızı beğendiğimiz karıyla hayal bile kurdurmayacaklar tipini siktiğim lol,1
hükümetin tsk daki kendi askerlerine sahte darbe yaptırıp suçu fetullah'a ama ihtimali olabilir mi?,0
Tüm karadenizlilerin taşşak ihtiyacını tek başına karşılayan adam,1
"dünya basketbol topu kadar olsaydı, hemen hemen bir tenis topu büyüklüğündeki ay basketbol topuna ne kadar uzakta olurdu?",0
Ulan insan babasıyla böyle konuşur mu bee! Hain piç!,1
"Altıpasın içindeki iki West Ham'lı oyuncunun her birinin etrafında en az 4 Norwichli oyuncu var. Alan savunmasındaki hat koşan oyuncuya koridor vermemek içindir, West Ham çok basit bir yöntem uygulayıp kaleci dibine iki oyuncu koyarak patlattı çizgiyi.",0
Burası Türkiye kardeşim müsliman Türkiye'de desem laik Türkiye'de desem burası Türkiye bir topluluk bir millet beraber yaşayan aynı amaç için birleşmiş insanlar topluluğu yeter artık şu amına koduğumun oyunlarına gelmeyinde bölünmekten vazgeçin,1
"Adamlar normal maç kazanıyor. VAR skandalı diye manşet atıyorsunuz. Başakşehir siyasetin takımı deyip nefret edenler, bu yayınlar yüzünden ""TS yerine Başakşehir şampiyon olsun."" diyor.",0
ya sen bi sus siktir git aq neyin sovundasin sen bilip bilmeden ne salliyosun spastik misin amk,1
"ne hasta suçsuz ne de doktor. ama asıl suçlu olan, hastayla doktoru birbirine düşürecek bir sistem oluşturmaktan veya bu sistemi değiştirmeyip belki daha da kötüye gitmesine engel olmamaktan çekinmeyenler.",0
hayatı kendini yalanlayıp durmakla geçmiş olan türkiye cumhuriyeti başbakanı.,0
bir tweetimi sponsorlu yapmak istiyorum. 45euro en düşük bütçe. ben mi yanlış yapıyorum?,0
Orospu erkekler kadınlara laf attığımda favla tuşuna yıldırım gibi çakıyosunuz size atınca pırrr,1
bilgisayar oyunlarındaki lambalar gerçekten elektrik yakıyor.,0
"bi kişi de desin ki ben kötü sevişiyorum, eski sevgilimlerimden birine yetememiştim vs herkes sex machine koduğumun sitesinde, herkes ıssız adam.",1
"yurtdışında geçirdiğim en korkunç gece...başıma bir sürü birşey geldi burada,ama en çok koyan çaresizlikmiş...sevdiklerin tehlikeydeyken hiç bir şey yapamamak ,en kötüsüymüş...",0
anladığım kadarıyla fetöcular tarafından darbe planlandı. ancak bu olay önceden hükümet tarafından öğrenildi ve tüm tedbirler alındı. olayı büyük bir ustalıkla yönettiler.,0
oyuncuysan ve dünyaya açılmak istiyorsan olması gerekendir. tebrikler,0
Bizim hayallerimiz bu amına koduğumun ibneleri varken hiç gerçekleşemicek...,1
"ayrica hakkinda 'iktidara dini hic kullanmadan geldigi' seklindeki yorumlara bakinca da ""acaba baska bir ulkede mi yasiyorum"" diye dusunmeme sebep olmaktadir kendisi.",0
amına koduğumun duvarları ağzından iki kelime çıksın kaç gündür bakışıyoruz..,1
"Cok tesekkur ederim. Benden guc alanlar, ozellikle cocuklar, genc arkadaslar, siz de bana guc veriyorsunuz. Cumhuriyetin cocugu diye hitab etmissiniz bana, ne kadar anlamli. Borcumuz biz kadinlara egitim firsati ve esitligi veren Cumhuriyet'e. Kesiflerimiz tum insanliga hediye.",0
Ben doğru anlaşılmayı yanlış anlaşılmayı geçtim artık beni hiç anlamayın moruk gram skimde değil,1
"öyle bi anlatıyo ki, ""yine neyi anlatıyon derdini tasasını siktiğimin kızı"" diyesim var ama diyemiyorum arkadaşlar :/",1
Sen konuşuyorsun amk siktir git twitimi kirletiyorsun diyorum laftan da anlamıyorsun,1
tanıyorum galiba ben bunu. ismini falan bir kaç kez duydum ama çıkartamadım... pardon arkadaş! kimdin sen?,0
"Sen onu affettin diye herşey tamam gibi davranan, sen onu affedince yediği bokları temize çıkardığını sanan, sen onu affettin diye yaptıklarını unutan koduğumun çocukları şu hayatta hiçbir gönül kademesine gelemezler",1
bu her seyle dalga gecen sigirlar oldugu surece adam bir gun yasak bir gun yasak degil seklinde daha cok maymuna cevirebilir insanlari.,0
Nisan sonu göktaşı gelecekti nooldu o iş ya yine mi yörünge değiştirdi bu koduğumun taşı,1
"o kadar karakteristik bir sesi ve adı var ki resmen bu sesi duyduğumda ""nurşen girginkoç!!! nurşen girginkoç!!!"" diye çınlıyor her taraf.",0
Amına koduğumun hayatsızları yasak kalkalı 9 dakika oldu daha senin o varoş müziğini ben duymak zorundamıyım gavatın evladı götüne girsin o arabanın vitesiyle ses tesisatı,1
Bunun şimdi çıjaecan 50 ..100 bin atıcan suratuna ..şiktir git dicen göt..arkadaş ne para göz yavlaklar var ya...hiç utanmadan bunu yapabiliyo..yazık,1
Mal herif burada mesele cami mi?,1
"referans alınan noktadan ucuna kadar ölçüldüğünde dünyanın en uzun dağının değişiyor olması. yani dünyada yer çekiminin en az olduğu yer, tahmin ettiğiniz gibi everest değil çünkü kendisi deniz seviyesinden ölçüldüğünde en uzun dağ.",0
Kirlenince nasıl temizlicez orospu cocukları onu yazsanıza,1
"aile şerefi filmindeki piç oktay rolünü oynayan kişi ile kolpaçino filmindeki ""germeyin sabri bey"" repliğini söyleyen kuyumcu emrullah rolündeki kişi, aynı kişidir. ",0
SON DAKİKA! İMAMOĞLU: BİZDEN ÖNCEKİ YÖNETİMİN İMZASI BULUNAN KANAL İSTANBUL İŞBİRLİĞİ PROTOKOLÜNDEN ÇEKİLİYORUZ //,0
"sesi de kötü. birand'ın sesindeki ""tını"" bile onunkinin yanında zeki müren nağmesi gibi geliyor.",0
"uzun süredir tsk bünyesindeki bazı subayların, ülkedeki gelişmelerden ve mevcut yönetimden son derece rahatsız olduğu zaten biliniyordu.",0
3 milyon kişi 10 tl verdiyse ondan bi konser çıkarmışlar işte. daha önemli ihtiyacımız olmadığından bir eksiğimiz konser kaldı. onu da tamamlayalım eksik olmasın dediler bence. ama yani herkes onların istediği müziği dinlemek zorunda mı mesela.,0
Temel başkana havlayan bütün trol Çomar it çakal kim varsa hepsine cevabımız,1
Hayatım büyük smste cidden gönüllüleri geçebiliceğinize inandınız amına koyayım inandınız mı ya hsjlaldlslaçsşalldl ay uğraşamicam 2-3 kişiyle,1
teyze nettirmişsin sen yahuuuuuuu die çığırtan şey insanı. çocuğuumun da içgüdüsel olarakbileceği ve söyleyeceği parçadır bence.ha bi çocuğum olmazsa başkalarınınkilere de söyletmesini biliriz ayrıca.,0
memleket büyük bir tehlikenin eşiğinden döndü. sabah saatlerinde 'sisi' kılıklı bir şerefsizin küstah açıklamalarına uyanabilirdik.,0
sevgili twitter bugün yarrak gibi bir gündü kimlik başvurusu yaptım biometrik fotoğraf çektim o da yarrak gibi çıktı onun dışında önemli bir şey olmadı,1
herkesle arasını iyi tutmaya çalışan yalaka insan tipi.. keşke yeryüzünden silinseniz,1
ayrıca Sangal kadrosu yeni mal herif oyunun metası değişti ama unutma böyle vur koş takımlar en fazla 3 ay tutunur hadi kaybol bebelere fanboyluk yap,1
"kayak ekipmanlarından belki de en önemlisi ve güvenliğinizden sorumlu olan kayak bağlaması nedir, ayarı nasıl yapılır, ne işe yarar bunlara değineceğim. ",0
"hayat, sikik insanların sikik problemlerini konuşmak için çok kısa",1
sıradan bir adamın bir anda gözüme çok çekici görünmesine sebep olmuş başlık.,0
Hande Erçel azıcık aklın varsa Murat'ı siktir edip Kerem'i alırsın güzel kızım ben sana güveniyorum,1
allaaaaaaaaaah yine gitti bilgisayar derken bi anda galiba birşey yok dememe sebep olan ve de kafamı karıştıran site. kardeşim sarışını var anlamayanı var şu işin bi kullanma kılavusunu da sıkıştıraydınız araya.,0
"gelecek sezonda şans verilirse başarabilir gibime geliyor, fenerin gönderip milli takım kalesini koruyan volkan babacan, serkan kırıntılı ve şampiyon takımın kalecisi mert günok, altay da başka bir takıma gidip bu şekilde gelişirse artık kaldıramam şans verilmeli.",0
şu meşhur veresiye satan - peşin satan karikatüründe olduğu gibi insan ilişkilerinde de veresiye emek harcanmamalı. her şey kısa süre içinde karşılığını bulmalı.,0
"5 yıldır herhangi bir kimseye aşık olmuyorum, olamıyorum, kafam çok dolu ve önce işlerimi halletmeliyim gibi, bir şeylere birilerine ayıracak vaktim yok gibi, vakit yaratamıyorum, hiçbir şey yapmayarak yapıyorum bunu",0
"Msn iletisine ""pc boşta yazma"" yazan beyinsiz, amacın ne amk?",1
"dün tam olarak başıma gelmiş durum. senelerdir kaza yapan insanlara surekli olarak ""yuh burada da kaza yapilir mi"" "" bazilari ehliyeti bakkaldan mi aliyor"" ""kurallara uymayanlar iste kaza yapiyor"" gibi yaftalamalarda bulunmustum. hepsinden özür diliyorum. dün silivriden istanbula dönerken trafik bildiginiz durmuştu ve ben de duruyordum ve duran trafikte bir tane amca arkamdan arabama bir vurdu ki hani arkadan birisi size tekme atar da bir anda kendinizi öne doğru uçarken bulursunuz ya öyle bir his. yahu o kadar mesafeyi nereden buldun da hizla carptin trafik arap saçı. yanina gittim direkt olarak ""özür dilerim evladim frenle gazın yerini karıştırdım"" dedi. arka tamponumda hafif bir yamulma olmuş baktim amca da üzgün dedim ki insanlık halidir amca olur boyle sorun degil hadi hayirli günler dedim devam ettim.",0
aynen a mina kodugumun sitesinde herkes cok zeki akilli bi rizeliler batti size cunku annenizi s1ktik,1
Yav senin götünün şifresi olsa 1234 olur ne konuşuyorsun amk karısı,1
Başıma hep bi bok geliyor ve hiçbir zaman sorumlusu ben değilim amk o kadar aptal bir çevrem var ki  hiçbir sikim beceremiyorlar hep kabak bana patlıyor beyinsiz insanlar yaşamasın mk,1
2. sezon ilk bölümü enfes felsefi alıntılar barındıran harika dizi. o kadar enfes ki hiç birşey anlamıyorum. o kadar yani.,0
Yaş muhabbetinden nefret ederim ama 2000 neslinin hepsi beyinsiz halde doğmuş amk iğrencler,1
"İTÜ’de öğrenciler şanslı ise sınava girebiliyor. Teknik Üniversite, öğrencisini ‘teknik’ sorunlar ile sınava alamıyor. Öğrenciler ‘Dersi geçecek miyim?’ diye değil ‘Sınava girebilecek miyim?’ diye düşünüyor. Gençlerin sesini yedi cihan duydu,rektörlük duymadı.",0
"ankara'da bir yandan f16lar geçiyor , bir yandan silah sesleri, korna sesleri... noluyor lan?! allah sonumuzu hayretsin.",0
Amina kodugumun cinlileri yarasa yedi diye goremiyorum manitayi... 76 GÜN OLDU... lovesizlik cekiyorum,1
Kimden ötürü benden ötürü yok bea senden ötürü Allah belanı versin senin gapcık agazlı kendınden yanmalı çomar seni bea...,1
hulusi akarı rehin alarak darbe yapacaklarını sananlar tarafından gerçekleştirilen eylemdir. tiyatro kokusu geliyor. darbe değildir darbe olsa duramazdın.,0
en o göğüs dekoltenle anca beyinsiz erkekleri etkilersin amk kezosu,1
"bardaklara sıcak su eklerken çay kaşığı ile koyun ki bardakta çatlama, kırılma ihtimalinin önüne geçin.",0
şimdi kalktılar trt yi bastılar o zamanlarda da hükümet ak partiydi. neydiler ne oldular dedirten girişim oldu bu gece.,0
Kaderde Liverpool şampiyonluğu görmek de varmış.,0
"az önce çıkıp açıklama yaptı. elimde imzalı tutanakların 60%'ı var, 5% öndeyim diyen chp ibb başkan adayı. son dakikaya kadar nefes nefese gidecek gibi bu yarış",0
böyle beyin siken bir flood görmedim anlaşılan kız sana yakın olduğu kadar senden uzakmış ve senden kurtulmak istiyor bu çok belli ama sana karşı vicdan yapıp siktir git diyememiş ve sende bu ilişkiye başlarken kızı kullanırım diye düşünmüşsün ama öyküye helal olsun++,1
darbe kötüydü teşebbüs bile kötü bir durum. bastırıldı. artık türkiye'de sivil darbe olmuştur. başkanlık gelsin islami devrim gitsin.,0
